slug,netid,score
cs-491-computational-geometry-homework-a-reachable,smudili2,0.0
cs-491-computational-geometry-homework-b-pepperoni,smudili2,100.0
cs-491-computational-geometry-homework-c-cellphone,smudili2,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,smudili2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,smudili2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,smudili2,0.0
cs-491-computational-geometry-homework-g-concave-hull,smudili2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,smudili2,0.0
cs-491-computational-geometry-homework-a-reachable,eeho2,0.0
cs-491-computational-geometry-homework-b-pepperoni,eeho2,100.0
cs-491-computational-geometry-homework-c-cellphone,eeho2,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,eeho2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,eeho2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,eeho2,0.0
cs-491-computational-geometry-homework-g-concave-hull,eeho2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,eeho2,0.0
cs-491-computational-geometry-homework-a-reachable,pps6,0.0
cs-491-computational-geometry-homework-b-pepperoni,pps6,100.0
cs-491-computational-geometry-homework-c-cellphone,pps6,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,pps6,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,pps6,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,pps6,0.0
cs-491-computational-geometry-homework-g-concave-hull,pps6,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,pps6,0.0
cs-491-computational-geometry-homework-a-reachable,aayush8,0.0
cs-491-computational-geometry-homework-b-pepperoni,aayush8,100.0
cs-491-computational-geometry-homework-c-cellphone,aayush8,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,aayush8,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,aayush8,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,aayush8,0.0
cs-491-computational-geometry-homework-g-concave-hull,aayush8,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,aayush8,0.0
cs-491-computational-geometry-homework-a-reachable,kasink2,0.0
cs-491-computational-geometry-homework-b-pepperoni,kasink2,100.0
cs-491-computational-geometry-homework-c-cellphone,kasink2,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,kasink2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,kasink2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,kasink2,0.0
cs-491-computational-geometry-homework-g-concave-hull,kasink2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,kasink2,0.0
cs-491-computational-geometry-homework-a-reachable,ashwath6,100.0
cs-491-computational-geometry-homework-b-pepperoni,ashwath6,100.0
cs-491-computational-geometry-homework-c-cellphone,ashwath6,0.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,ashwath6,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,ashwath6,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,ashwath6,0.0
cs-491-computational-geometry-homework-g-concave-hull,ashwath6,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,ashwath6,0.0
cs-491-computational-geometry-homework-a-reachable,kona2,0.0
cs-491-computational-geometry-homework-b-pepperoni,kona2,100.0
cs-491-computational-geometry-homework-c-cellphone,kona2,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,kona2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,kona2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,kona2,0.0
cs-491-computational-geometry-homework-g-concave-hull,kona2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,kona2,0.0
cs-491-computational-geometry-homework-a-reachable,arjit2,0.0
cs-491-computational-geometry-homework-b-pepperoni,arjit2,100.0
cs-491-computational-geometry-homework-c-cellphone,arjit2,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,arjit2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,arjit2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,arjit2,0.0
cs-491-computational-geometry-homework-g-concave-hull,arjit2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,arjit2,0.0
cs-491-computational-geometry-homework-a-reachable,rohitmb2,0.0
cs-491-computational-geometry-homework-b-pepperoni,rohitmb2,100.0
cs-491-computational-geometry-homework-c-cellphone,rohitmb2,100.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,rohitmb2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,rohitmb2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,rohitmb2,0.0
cs-491-computational-geometry-homework-g-concave-hull,rohitmb2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,rohitmb2,0.0
cs-491-computational-geometry-homework-a-reachable,gauravr2,0.0
cs-491-computational-geometry-homework-b-pepperoni,gauravr2,100.0
cs-491-computational-geometry-homework-c-cellphone,gauravr2,0.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,gauravr2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,gauravr2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,gauravr2,0.0
cs-491-computational-geometry-homework-g-concave-hull,gauravr2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,gauravr2,0.0
cs-491-computational-geometry-homework-a-reachable,tvm3,0.0
cs-491-computational-geometry-homework-b-pepperoni,tvm3,100.0
cs-491-computational-geometry-homework-c-cellphone,tvm3,0.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,tvm3,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,tvm3,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,tvm3,0.0
cs-491-computational-geometry-homework-g-concave-hull,tvm3,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,tvm3,0.0
cs-491-computational-geometry-homework-a-reachable,sdonty2,0.0
cs-491-computational-geometry-homework-b-pepperoni,sdonty2,100.0
cs-491-computational-geometry-homework-c-cellphone,sdonty2,0.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,sdonty2,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,sdonty2,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,sdonty2,0.0
cs-491-computational-geometry-homework-g-concave-hull,sdonty2,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,sdonty2,0.0
cs-491-computational-geometry-homework-a-reachable,jeremy19,0.0
cs-491-computational-geometry-homework-b-pepperoni,jeremy19,100.0
cs-491-computational-geometry-homework-c-cellphone,jeremy19,0.0
cs-491-computational-geometry-homework-d-polygon-in-polygon,jeremy19,0.0
cs-491-computational-geometry-homework-e-letianpie-and-his-cows,jeremy19,0.0
cs-491-computational-geometry-homework-f-crossing-the-streets,jeremy19,0.0
cs-491-computational-geometry-homework-g-concave-hull,jeremy19,0.0
cs-491-computational-geometry-homework-h-the-fair-nut-and-rectangles,jeremy19,0.0
