slug,netid,score
cs-491-binary-search-trees-a-node-sums,mihirs2,100.0
cs-491-binary-search-trees-b-building-trees,mihirs2,0.0
cs-491-binary-search-trees-c-tree-coloring,mihirs2,0.0
cs-491-binary-search-trees-a-node-sums,rkmohan2,100.0
cs-491-binary-search-trees-b-building-trees,rkmohan2,0.0
cs-491-binary-search-trees-c-tree-coloring,rkmohan2,0.0
cs-491-binary-search-trees-a-node-sums,smudili2,100.0
cs-491-binary-search-trees-b-building-trees,smudili2,0.0
cs-491-binary-search-trees-c-tree-coloring,smudili2,0.0
cs-491-binary-search-trees-a-node-sums,riab2,100.0
cs-491-binary-search-trees-b-building-trees,riab2,0.0
cs-491-binary-search-trees-c-tree-coloring,riab2,0.0
cs-491-binary-search-trees-a-node-sums,kona2,100.0
cs-491-binary-search-trees-b-building-trees,kona2,0.0
cs-491-binary-search-trees-c-tree-coloring,kona2,0.0
cs-491-binary-search-trees-a-node-sums,shopp7,100.0
cs-491-binary-search-trees-b-building-trees,shopp7,0.0
cs-491-binary-search-trees-c-tree-coloring,shopp7,0.0
cs-491-binary-search-trees-a-node-sums,aashayd2,100.0
cs-491-binary-search-trees-b-building-trees,aashayd2,0.0
cs-491-binary-search-trees-c-tree-coloring,aashayd2,0.0
