slug,netid,score
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,rohitmb2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,rohitmb2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,rohitmb2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,rohitmb2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,kasink2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,kasink2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,kasink2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,kasink2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,kasink2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,kasink2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,kasink2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,kasink2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,nuoxing2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,nuoxing2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,nuoxing2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,nuoxing2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,nuoxing2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,nuoxing2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,nuoxing2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,nuoxing2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,hali53,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,hali53,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,hali53,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,hali53,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,hali53,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,hali53,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,hali53,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,hali53,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,wentaol4,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,wentaol4,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,wentaol4,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,wentaol4,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,wentaol4,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,wentaol4,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,wentaol4,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,wentaol4,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,tvm3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,tvm3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,tvm3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,tvm3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,tvm3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,tvm3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,tvm3,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,tvm3,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-a-point-update-range-query-oct-4-,aashayd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-b-range-update-range-query-oct-9-,aashayd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-c-stack-your-gold-coins-oct-4-,aashayd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-d-pot-oct-9-,aashayd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-e-so-many-registrations-oct-4-,aashayd2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-f-kazakhstan-oct-4-,aashayd2,100.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-g-grandmaster-oct-4-,aashayd2,0.0
cs-491-data-structures-homework-fenwick-tree-segment-tree-sqrt-decomposition-h-extra-credit-letianpie-with-intersections-of-paths,aashayd2,0.0
