slug,netid,score
cs-491-basic-graphs-c-functional-graphs,sdonty2,100.0
cs-491-basic-graphs-d-communicating-between-mountains,sdonty2,0.0
cs-491-basic-graphs-a-network-topology,zihengc2,100.0
cs-491-basic-graphs-b-bus,zihengc2,100.0
cs-491-basic-graphs-c-functional-graphs,zihengc2,100.0
cs-491-basic-graphs-d-communicating-between-mountains,zihengc2,0.0
cs-491-basic-graphs-a-network-topology,pskalle2,100.0
cs-491-basic-graphs-b-bus,pskalle2,100.0
cs-491-basic-graphs-c-functional-graphs,pskalle2,100.0
cs-491-basic-graphs-d-communicating-between-mountains,pskalle2,0.0
cs-491-basic-graphs-a-network-topology,hali53,100.0
cs-491-basic-graphs-b-bus,hali53,100.0
cs-491-basic-graphs-c-functional-graphs,hali53,100.0
cs-491-basic-graphs-d-communicating-between-mountains,hali53,0.0
cs-491-basic-graphs-a-network-topology,sgandhi,100.0
cs-491-basic-graphs-b-bus,sgandhi,100.0
cs-491-basic-graphs-c-functional-graphs,sgandhi,100.0
cs-491-basic-graphs-d-communicating-between-mountains,sgandhi,0.0
cs-491-basic-graphs-a-network-topology,arjit2,100.0
cs-491-basic-graphs-b-bus,arjit2,100.0
cs-491-basic-graphs-c-functional-graphs,arjit2,100.0
cs-491-basic-graphs-d-communicating-between-mountains,arjit2,0.0
cs-491-basic-graphs-a-network-topology,anniet5,100.0
cs-491-basic-graphs-b-bus,anniet5,100.0
cs-491-basic-graphs-c-functional-graphs,anniet5,100.0
cs-491-basic-graphs-d-communicating-between-mountains,anniet5,0.0
cs-491-basic-graphs-a-network-topology,mihirs2,100.0
cs-491-basic-graphs-b-bus,mihirs2,100.0
cs-491-basic-graphs-c-functional-graphs,mihirs2,100.0
cs-491-basic-graphs-d-communicating-between-mountains,mihirs2,0.0
cs-491-basic-graphs-a-network-topology,akuma29,100.0
cs-491-basic-graphs-b-bus,akuma29,100.0
cs-491-basic-graphs-c-functional-graphs,akuma29,100.0
cs-491-basic-graphs-d-communicating-between-mountains,akuma29,0.0
cs-491-basic-graphs-a-network-topology,zhan32,100.0
cs-491-basic-graphs-b-bus,zhan32,100.0
cs-491-basic-graphs-c-functional-graphs,zhan32,100.0
cs-491-basic-graphs-d-communicating-between-mountains,zhan32,0.0
cs-491-basic-graphs-a-network-topology,augale2,0.0
cs-491-basic-graphs-b-bus,augale2,0.0
cs-491-basic-graphs-c-functional-graphs,augale2,0.0
cs-491-basic-graphs-d-communicating-between-mountains,augale2,0.0
