slug,netid,score
cs-491-stl-c-smartphone,kona2,0.0
cs-491-stl-a-radio-station,nuoxing2,100.0
cs-491-stl-b-highs-and-lows,nuoxing2,100.0
cs-491-stl-c-smartphone,nuoxing2,0.0
cs-491-stl-a-radio-station,smudili2,100.0
cs-491-stl-b-highs-and-lows,smudili2,100.0
cs-491-stl-c-smartphone,smudili2,0.0
cs-491-stl-a-radio-station,rajasg2,100.0
cs-491-stl-b-highs-and-lows,rajasg2,0.0
cs-491-stl-c-smartphone,rajasg2,0.0
cs-491-stl-a-radio-station,anniet5,100.0
cs-491-stl-b-highs-and-lows,anniet5,0.0
cs-491-stl-c-smartphone,anniet5,0.0
cs-491-stl-a-radio-station,sumedh2,100.0
cs-491-stl-b-highs-and-lows,sumedh2,0.0
cs-491-stl-c-smartphone,sumedh2,0.0
cs-491-stl-a-radio-station,arjit2,100.0
cs-491-stl-b-highs-and-lows,arjit2,0.0
cs-491-stl-c-smartphone,arjit2,0.0
