slug,netid,score
cs-491-greedy-problems-a-apples,rkmohan2,100.0
cs-491-greedy-problems-b-beautiful-array,rkmohan2,100.0
cs-491-greedy-problems-c-coursework,rkmohan2,100.0
cs-491-greedy-problems-d-delivering-pizza,rkmohan2,100.0
cs-491-greedy-problems-a-apples,zhan32,100.0
cs-491-greedy-problems-b-beautiful-array,zhan32,100.0
cs-491-greedy-problems-c-coursework,zhan32,100.0
cs-491-greedy-problems-d-delivering-pizza,zhan32,100.0
cs-491-greedy-problems-a-apples,zihengc2,100.0
cs-491-greedy-problems-b-beautiful-array,zihengc2,100.0
cs-491-greedy-problems-c-coursework,zihengc2,100.0
cs-491-greedy-problems-d-delivering-pizza,zihengc2,100.0
cs-491-greedy-problems-a-apples,dylanad2,100.0
cs-491-greedy-problems-b-beautiful-array,dylanad2,100.0
cs-491-greedy-problems-c-coursework,dylanad2,100.0
cs-491-greedy-problems-d-delivering-pizza,dylanad2,100.0
cs-491-greedy-problems-a-apples,akuma29,100.0
cs-491-greedy-problems-b-beautiful-array,akuma29,100.0
cs-491-greedy-problems-c-coursework,akuma29,100.0
cs-491-greedy-problems-d-delivering-pizza,akuma29,100.0
cs-491-greedy-problems-a-apples,augale2,100.0
cs-491-greedy-problems-b-beautiful-array,augale2,100.0
cs-491-greedy-problems-c-coursework,augale2,100.0
cs-491-greedy-problems-d-delivering-pizza,augale2,100.0
cs-491-greedy-problems-a-apples,peiyuan3,100.0
cs-491-greedy-problems-b-beautiful-array,peiyuan3,100.0
cs-491-greedy-problems-c-coursework,peiyuan3,0.0
cs-491-greedy-problems-d-delivering-pizza,peiyuan3,100.0
cs-491-greedy-problems-a-apples,hali53,100.0
cs-491-greedy-problems-b-beautiful-array,hali53,100.0
cs-491-greedy-problems-c-coursework,hali53,0.0
cs-491-greedy-problems-d-delivering-pizza,hali53,100.0
cs-491-greedy-problems-a-apples,smudili2,100.0
cs-491-greedy-problems-b-beautiful-array,smudili2,100.0
cs-491-greedy-problems-c-coursework,smudili2,100.0
cs-491-greedy-problems-d-delivering-pizza,smudili2,0.0
cs-491-greedy-problems-a-apples,sdonty2,100.0
cs-491-greedy-problems-b-beautiful-array,sdonty2,100.0
cs-491-greedy-problems-c-coursework,sdonty2,100.0
cs-491-greedy-problems-d-delivering-pizza,sdonty2,0.0
cs-491-greedy-problems-a-apples,eeho2,100.0
cs-491-greedy-problems-b-beautiful-array,eeho2,100.0
cs-491-greedy-problems-c-coursework,eeho2,0.0
cs-491-greedy-problems-d-delivering-pizza,eeho2,100.0
cs-491-greedy-problems-a-apples,kona2,100.0
cs-491-greedy-problems-b-beautiful-array,kona2,100.0
cs-491-greedy-problems-c-coursework,kona2,0.0
cs-491-greedy-problems-d-delivering-pizza,kona2,100.0
cs-491-greedy-problems-a-apples,wentaol4,100.0
cs-491-greedy-problems-b-beautiful-array,wentaol4,100.0
cs-491-greedy-problems-c-coursework,wentaol4,0.0
cs-491-greedy-problems-d-delivering-pizza,wentaol4,100.0
cs-491-greedy-problems-a-apples,anniet5,100.0
cs-491-greedy-problems-b-beautiful-array,anniet5,100.0
cs-491-greedy-problems-c-coursework,anniet5,0.0
cs-491-greedy-problems-d-delivering-pizza,anniet5,0.0
cs-491-greedy-problems-a-apples,jeremy19,100.0
cs-491-greedy-problems-b-beautiful-array,jeremy19,100.0
cs-491-greedy-problems-c-coursework,jeremy19,0.0
cs-491-greedy-problems-d-delivering-pizza,jeremy19,0.0
