slug,netid,score
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,pk46,100.0
cs-491-divide-and-conquer-a-higher-or-lower,rohitmb2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,rohitmb2,100.0
cs-491-divide-and-conquer-c-red-black-tree,rohitmb2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,rohitmb2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,ashwath6,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,ashwath6,100.0
cs-491-divide-and-conquer-c-red-black-tree,ashwath6,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,ashwath6,100.0
cs-491-divide-and-conquer-a-higher-or-lower,sgandhi,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,sgandhi,100.0
cs-491-divide-and-conquer-c-red-black-tree,sgandhi,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,sgandhi,100.0
cs-491-divide-and-conquer-a-higher-or-lower,hali53,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,hali53,100.0
cs-491-divide-and-conquer-c-red-black-tree,hali53,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,hali53,100.0
cs-491-divide-and-conquer-a-higher-or-lower,mihirs2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,mihirs2,100.0
cs-491-divide-and-conquer-c-red-black-tree,mihirs2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,mihirs2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,nishkdp2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,nishkdp2,100.0
cs-491-divide-and-conquer-c-red-black-tree,nishkdp2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,nishkdp2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,baoyuan2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,baoyuan2,100.0
cs-491-divide-and-conquer-c-red-black-tree,baoyuan2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,baoyuan2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,rkmohan2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,rkmohan2,100.0
cs-491-divide-and-conquer-c-red-black-tree,rkmohan2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,rkmohan2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,smudili2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,smudili2,100.0
cs-491-divide-and-conquer-c-red-black-tree,smudili2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,smudili2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,geda2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,geda2,100.0
cs-491-divide-and-conquer-c-red-black-tree,geda2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,geda2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,kona2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,kona2,100.0
cs-491-divide-and-conquer-c-red-black-tree,kona2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,kona2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,pskalle2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,pskalle2,100.0
cs-491-divide-and-conquer-c-red-black-tree,pskalle2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,pskalle2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,akuma29,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,akuma29,100.0
cs-491-divide-and-conquer-c-red-black-tree,akuma29,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,akuma29,100.0
cs-491-divide-and-conquer-a-higher-or-lower,aashayd2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,aashayd2,100.0
cs-491-divide-and-conquer-c-red-black-tree,aashayd2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,aashayd2,100.0
cs-491-divide-and-conquer-a-higher-or-lower,wentaol4,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,wentaol4,100.0
cs-491-divide-and-conquer-c-red-black-tree,wentaol4,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,wentaol4,100.0
cs-491-divide-and-conquer-a-higher-or-lower,sdonty2,100.0
cs-491-divide-and-conquer-b-delicious-pizzas-,sdonty2,100.0
cs-491-divide-and-conquer-c-red-black-tree,sdonty2,100.0
cs-491-divide-and-conquer-d-letianpie-loves-playing-games,sdonty2,0.0
cs-491-divide-and-conquer-a-higher-or-lower,zhan32,100.0
