slug,netid,score
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,aashayd2,100.0
cs-491-single-source-shortest-paths-b-match-strings,aashayd2,100.0
cs-491-single-source-shortest-paths-c-biridian-forest,aashayd2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,geda2,100.0
cs-491-single-source-shortest-paths-b-match-strings,geda2,100.0
cs-491-single-source-shortest-paths-c-biridian-forest,geda2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,akuma29,100.0
cs-491-single-source-shortest-paths-b-match-strings,akuma29,100.0
cs-491-single-source-shortest-paths-c-biridian-forest,akuma29,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,nishkdp2,100.0
cs-491-single-source-shortest-paths-b-match-strings,nishkdp2,100.0
cs-491-single-source-shortest-paths-c-biridian-forest,nishkdp2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,mihirs2,100.0
cs-491-single-source-shortest-paths-b-match-strings,mihirs2,100.0
cs-491-single-source-shortest-paths-c-biridian-forest,mihirs2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,esliu3,100.0
cs-491-single-source-shortest-paths-b-match-strings,esliu3,100.0
cs-491-single-source-shortest-paths-c-biridian-forest,esliu3,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,kasink2,100.0
cs-491-single-source-shortest-paths-b-match-strings,kasink2,0.0
cs-491-single-source-shortest-paths-c-biridian-forest,kasink2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,rajasg2,100.0
cs-491-single-source-shortest-paths-b-match-strings,rajasg2,0.0
cs-491-single-source-shortest-paths-c-biridian-forest,rajasg2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,adelias2,100.0
cs-491-single-source-shortest-paths-b-match-strings,adelias2,0.0
cs-491-single-source-shortest-paths-c-biridian-forest,adelias2,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,anniet5,100.0
cs-491-single-source-shortest-paths-b-match-strings,anniet5,0.0
cs-491-single-source-shortest-paths-c-biridian-forest,anniet5,0.0
cs-491-single-source-shortest-paths-a-rook-bishop-and-king,sgandhi,100.0
cs-491-single-source-shortest-paths-b-match-strings,sgandhi,0.0
cs-491-single-source-shortest-paths-c-biridian-forest,sgandhi,0.0
