slug,netid,score
cs-491-complete-search-c-teaming-,dylanad2,100.0
cs-491-complete-search-d-ordering-pizza,dylanad2,100.0
cs-491-complete-search-a-placing-queens,pk46,100.0
cs-491-complete-search-b-slay-the-boss,pk46,100.0
cs-491-complete-search-c-teaming-,pk46,100.0
cs-491-complete-search-d-ordering-pizza,pk46,100.0
cs-491-complete-search-a-placing-queens,nishkdp2,100.0
cs-491-complete-search-b-slay-the-boss,nishkdp2,100.0
cs-491-complete-search-c-teaming-,nishkdp2,100.0
cs-491-complete-search-d-ordering-pizza,nishkdp2,100.0
cs-491-complete-search-a-placing-queens,rkmohan2,100.0
cs-491-complete-search-b-slay-the-boss,rkmohan2,100.0
cs-491-complete-search-c-teaming-,rkmohan2,100.0
cs-491-complete-search-d-ordering-pizza,rkmohan2,100.0
cs-491-complete-search-a-placing-queens,ashwath6,100.0
cs-491-complete-search-b-slay-the-boss,ashwath6,100.0
cs-491-complete-search-c-teaming-,ashwath6,100.0
cs-491-complete-search-d-ordering-pizza,ashwath6,100.0
cs-491-complete-search-a-placing-queens,arjit2,100.0
cs-491-complete-search-b-slay-the-boss,arjit2,100.0
cs-491-complete-search-c-teaming-,arjit2,100.0
cs-491-complete-search-d-ordering-pizza,arjit2,100.0
cs-491-complete-search-a-placing-queens,hali53,100.0
cs-491-complete-search-b-slay-the-boss,hali53,100.0
cs-491-complete-search-c-teaming-,hali53,100.0
cs-491-complete-search-d-ordering-pizza,hali53,100.0
cs-491-complete-search-a-placing-queens,pskalle2,100.0
cs-491-complete-search-b-slay-the-boss,pskalle2,100.0
cs-491-complete-search-c-teaming-,pskalle2,100.0
cs-491-complete-search-d-ordering-pizza,pskalle2,100.0
cs-491-complete-search-a-placing-queens,akuma29,100.0
cs-491-complete-search-b-slay-the-boss,akuma29,100.0
cs-491-complete-search-c-teaming-,akuma29,100.0
cs-491-complete-search-d-ordering-pizza,akuma29,100.0
cs-491-complete-search-a-placing-queens,smudili2,100.0
cs-491-complete-search-b-slay-the-boss,smudili2,100.0
cs-491-complete-search-c-teaming-,smudili2,100.0
cs-491-complete-search-d-ordering-pizza,smudili2,100.0
cs-491-complete-search-a-placing-queens,kona2,100.0
cs-491-complete-search-b-slay-the-boss,kona2,100.0
cs-491-complete-search-c-teaming-,kona2,100.0
cs-491-complete-search-d-ordering-pizza,kona2,100.0
cs-491-complete-search-a-placing-queens,geda2,100.0
cs-491-complete-search-b-slay-the-boss,geda2,100.0
cs-491-complete-search-c-teaming-,geda2,100.0
cs-491-complete-search-d-ordering-pizza,geda2,100.0
cs-491-complete-search-a-placing-queens,aashayd2,100.0
cs-491-complete-search-b-slay-the-boss,aashayd2,100.0
cs-491-complete-search-c-teaming-,aashayd2,100.0
cs-491-complete-search-d-ordering-pizza,aashayd2,100.0
cs-491-complete-search-a-placing-queens,mihirs2,100.0
cs-491-complete-search-b-slay-the-boss,mihirs2,100.0
cs-491-complete-search-c-teaming-,mihirs2,100.0
cs-491-complete-search-d-ordering-pizza,mihirs2,100.0
cs-491-complete-search-a-placing-queens,baoyuan2,100.0
cs-491-complete-search-b-slay-the-boss,baoyuan2,100.0
cs-491-complete-search-c-teaming-,baoyuan2,100.0
cs-491-complete-search-d-ordering-pizza,baoyuan2,100.0
cs-491-complete-search-a-placing-queens,wentaol4,100.0
cs-491-complete-search-b-slay-the-boss,wentaol4,100.0
cs-491-complete-search-c-teaming-,wentaol4,100.0
cs-491-complete-search-d-ordering-pizza,wentaol4,100.0
cs-491-complete-search-a-placing-queens,shopp7,100.0
cs-491-complete-search-b-slay-the-boss,shopp7,100.0
cs-491-complete-search-c-teaming-,shopp7,0.0
cs-491-complete-search-d-ordering-pizza,shopp7,100.0
cs-491-complete-search-a-placing-queens,riab2,100.0
cs-491-complete-search-b-slay-the-boss,riab2,100.0
cs-491-complete-search-c-teaming-,riab2,100.0
cs-491-complete-search-d-ordering-pizza,riab2,0.0
cs-491-complete-search-a-placing-queens,madhavp2,0.0
cs-491-complete-search-b-slay-the-boss,madhavp2,0.0
cs-491-complete-search-c-teaming-,madhavp2,0.0
cs-491-complete-search-d-ordering-pizza,madhavp2,100.0
cs-491-complete-search-a-placing-queens,aashok8,100.0
cs-491-complete-search-b-slay-the-boss,aashok8,0.0
cs-491-complete-search-c-teaming-,aashok8,0.0
cs-491-complete-search-d-ordering-pizza,aashok8,0.0
